0,1,2,3,4
3.187662095826472,0.0,0.0,0.0,0.0
3.316450082905442,0.0,0.0,0.0,0.0
3.4200901577822016,0.0,0.0,0.0,0.0
3.4940665080154343,0.0,0.0,0.0,0.0
3.598703469978168,0.0,0.0,0.0,0.0
3.664845549261038,0.0,0.0,0.0,0.0
3.6070654792998607,0.0,0.0,0.0,0.0
3.412468538792532,0.0,0.0,0.0,0.0
3.3138997788225844,0.0,0.0,0.0,0.0
3.435214690551931,0.0,0.0,0.0,0.0
3.360737582920236,0.0,0.0,0.0,0.0
3.4484081978569945,0.0,0.0,0.0,0.0
3.452189302750868,0.0,0.0,0.0,0.0
3.5376580703404232,0.0,0.0,0.0,0.0
3.4501082193838015,0.0,0.0,0.0,0.0
3.618337241490863,0.0,0.0,0.0,0.0
3.4754962852999696,0.0,0.0,0.0,0.0
3.4518823065400293,0.0,0.0,0.0,0.0
3.5093005226684264,0.0,0.0,0.0,0.0
3.52934266423352,0.0,0.0,0.0,0.0
3.485496523691455,0.0,0.0,0.0,0.0
3.514506961376763,2.0690935117659897,2.2012618160886515,0.32749697093099417,0.3346268485107044
3.55562794312766,2.0929237710886692,2.429345356789037,0.24809288435426333,0.31577389609492784
3.5533237102137343,2.2696301360302185,3.6069248880016205,1.4132414439052043,0.9537612613425153
3.6399224540931736,2.469092821179348,3.7999928992207006,2.0395666990061287,0.809406008630061
3.671293788660741,2.930682070610643,4.139349657578454,2.270036012642161,1.0467997879628266
3.7662857946522155,2.2527781254741277,4.591455735694052,2.613820127203904,1.3112523894245844
3.8091701950727956,2.5353410421170657,3.6124865744350165,3.0558439647336835,1.3667375473062215
3.5278724281250455,2.14314153354047,2.920706233239281,2.9791795028536,1.6437854903606182
3.665847778628944,1.8670839363734246,2.5338069677627675,3.2569543992074355,2.4777898269961955
3.6285006756633487,2.6475078010959554,2.947981469660046,3.5404313157427856,2.9485841345891495
3.6849199721970463,2.310271582650524,1.9995371985028356,3.874311174331523,3.3656084275604323
3.7257096469097615,3.086865552174067,2.7116516809144287,4.070344064852339,3.3644086325121303
3.7937949214597633,3.63607422880495,3.3760060151735103,4.2808855710426945,4.178771478849566
3.861299570267602,3.161345850892333,5.267743762238179,3.251303912876595,4.562867474393488
3.864077611301741,3.1104791992835836,3.5316964434194866,3.3580211620052665,4.94626104549131
3.6747701730091444,3.428794004344912,3.910666828976637,3.6456601556866084,5.116468153083142
3.9743023112893705,3.4120021697879435,4.3986436682156365,2.1245032788501077,5.335009832265551
3.6425756987212377,3.7695133881185496,4.2383788513447085,2.226835962366277,5.702617788926577
3.573236211019325,4.068617082894377,3.640631362827545,2.391649969794469,5.666533021820951
3.642460282608275,4.497301350200358,3.1328741425240545,2.1621240670504633,5.921177061047427
3.6608486822854815,4.106671420360365,2.693711691085145,2.918674891872207,5.024120429958476
3.7208588011211634,4.551149582768318,2.8665649111891787,2.235448880610378,5.263049064960918
3.3610163004322056,4.894004533688246,2.872738986121173,2.210595482085606,5.389958301617502
3.4122632182523973,5.485028962772966,2.4444561600975026,2.21398934882774,4.9959124373713
3.461171403765711,5.601811242330976,2.6846602892636446,2.666907059066827,4.367657803872794
3.468455803648507,6.0104669126436745,2.5283963862903853,2.632111096344217,4.438741813592647
3.416258785740704,6.436366297431232,2.6437306301081294,3.038754768377405,4.989345668047769
3.469053342694143,7.9143804240449205,2.8931100121057636,3.3183547155955564,5.103384421071479
3.381551596756949,8.582883963486864,3.028929474903029,3.9813394854184323,5.40478903181698
3.4119153063420287,9.50505605079262,2.9507727853768837,5.233854762390763,5.062452527506682
3.300929108437069,10.223879950542917,3.0031615046635083,5.960247313095855,5.762078657188572
3.3009614170997676,10.890031707129651,3.2547503180448416,6.87928455816861,5.668734268796124
3.3621524616915104,11.760961570067582,3.2124513216966877,7.1297064921920486,5.573497354959163
3.2638126554785893,12.361282387402625,3.5314191557213137,7.8916764534110975,5.306997882615682
3.291218272114039,12.985603518436418,3.5743674973100066,7.806353131155364,5.747296467306308
3.3334204211109486,13.770610231317352,3.8414792096070656,8.35786849295126,6.33422299578479
3.281286444131121,14.196123813970717,4.010736963556672,9.370633638336942,6.705522665443591
3.2098336868368134,14.905213580600956,4.129226496449217,10.01095558848271,7.7040887516201115
3.2857703846121167,15.43756180243582,4.389825968832019,10.854661488295205,8.32611208471147
3.3289275903228983,16.269838451489765,4.6647428306190575,10.586910827960109,8.856223727200605
3.358230376311888,17.044212904385002,5.175131578242521,11.337903747604784,9.670666301510991
3.4805169554058457,17.30736979430553,5.846628326784268,11.904708544389946,10.268217399625048
3.5054180948504423,14.81107190195596,5.6158190648069075,12.699482115378263,10.927079738171969
4.219439019920304,15.324525106134962,4.805563185956974,13.209610993956597,11.561991356628209
5.013379247083439,15.821610111093452,5.983328628257421,13.830881082008128,12.186303675504595
5.815282155179123,16.301799803746277,8.227889146872903,14.471075638131925,12.621435484126483
6.620024167708318,16.776465433341457,7.785056207565059,14.944962793979933,13.475258025166085
6.648799932315159,17.24376859836286,7.849306051018877,15.593631899160597,14.116214771931666
8.846922049907487,17.69511324419497,8.573690845015584,16.12666181201942,14.957513474329788
9.710743342636198,18.139823249996187,9.297937736962943,16.519043922060245,15.824641518777797
9.426089361450115,18.152620775588787,10.011384458088413,17.253133797792753,16.5502109587877
10.46595795997157,18.542622178803196,10.777491087125517,17.325914733804662,17.393768881221924
9.896948400984368,18.925710771795007,11.248887320536117,18.172149129377118,18.23042647667015
10.817694215778136,19.313803755433455,9.591510706028192,18.6285883630713,18.785502362171442
11.626155416108178,19.68486804603568,9.502215009993462,18.828959602896685,19.590763930307467
11.873816600642252,20.039100784692117,10.158060786220501,19.205642997332212,20.308352161016572
12.75368737098095,20.380680224513338,10.027389933519114,20.006918770693815,20.26152718637738
13.477079606337108,20.773368912509934,9.248362459844284,20.1136827846027,20.841418551435673
14.234830650360136,19.654271868716865,9.836273716631588,20.535549889814305,21.133314533304823
14.393439032640256,19.988885206545582,10.436244746243245,21.13463401618417,21.16423870096342
15.159999901876704,20.31683742723733,11.033053630409105,21.791358452878235,22.103025363697675
14.68818231243324,20.642340730615505,10.35007014066006,21.814364358137286,21.76774372403598
13.384143611367541,20.952309352215124,10.931644505349402,22.445424745132076,20.257440393233175
14.161505833158108,20.17374282187001,11.502903648575762,22.63692722457361,21.188761127978772
14.671269619281352,20.532956955899916,11.349174321866588,23.31240525837752,21.588100203827576
15.026852506986422,20.884905054571718,11.890439520808886,23.339305267871413,22.016221499357606
15.77308351644311,21.23005900411097,12.435717760623925,24.070974944978303,21.90194709031782
15.797696561551907,21.567223303756396,12.961834970556168,24.401902992092797,23.061068691992308
15.983108697497563,20.84286422950847,13.49035690504017,24.832442360510623,23.16007159220486
15.596863623452496,21.130485989266408,13.245398712988896,24.417379336886555,23.570594072704015
16.244606636692247,20.631910319332512,13.74729308657066,24.50547758193585,23.91773522614837
16.53458199221577,20.918805809704864,14.244899089341471,25.048693119826467,24.121094726394897
16.366959332738773,21.171992890480972,14.73803838651286,25.136518975589123,24.23641978882898
15.447725336768054,20.33376468094172,15.226160071321962,25.712743087294584,24.67201041743917
14.85735695009737,20.63896874345031,15.709842601948361,25.856826356767282,25.165482240554557
14.49749025923264,20.941757066555276,16.1796145189763,26.186990814570173,25.475333779507306
14.528239296480113,21.230111682383914,16.237365361620576,26.514418899796166,25.676214264099688
14.563394791640649,21.515262307025328,16.69339703602759,26.764259947194763,26.005955214565486
14.32690324747327,20.81345142320788,17.145947238047743,27.06523545511772,26.344533752196188
